Sample,Label ID,Rain Trt,Disp Trt,Soil,CarbonSource,Final,
47,SSA7,ambient,Sterile ,sand,gamma-Hydroxybutyric Acid,0.049748463,
47,SSA7,ambient,Sterile ,sand,Itaconic Acid,0.006014215,
47,SSA7,ambient,Sterile ,sand,alpha-Ketobutyric Acid,0,
47,SSA7,ambient,Sterile ,sand,D-malic Acid,0.049390635,
47,SSA7,ambient,Sterile ,sand,L-Arginine,0.032996275,
47,SSA7,ambient,Sterile ,sand,L-Asparagine,0,
47,SSA7,ambient,Sterile ,sand,L-Phenylalanine,0,
47,SSA7,ambient,Sterile ,sand,L-Serine,0,
47,SSA7,ambient,Sterile ,sand,L-Theronine,0.299326275,
47,SSA7,ambient,Sterile ,sand,Glycyl-L-Glutamic Acid,0.003227889,
47,SSA7,ambient,Sterile ,sand,Phenylethyl-amine,0,
47,SSA7,ambient,Sterile ,sand,Putrescine,0.882571075,
48,SSA8,ambient,Sterile ,sand,water,0,
48,SSA8,ambient,Sterile ,sand,pyruvic acid methyl ester,0.741176471,
48,SSA8,ambient,Sterile ,sand,Tween 40,0.897106109,
48,SSA8,ambient,Sterile ,sand,Twen 80,0.660895522,
48,SSA8,ambient,Sterile ,sand,alpha-cyclodextrin,0,
48,SSA8,ambient,Sterile ,sand,glycogen,0.00371517,
48,SSA8,ambient,Sterile ,sand,D-Cellobiose,0.516516517,
48,SSA8,ambient,Sterile ,sand,alpha-D-Lactose,0.01281337,
48,SSA8,ambient,Sterile ,sand,Beta-Methyl-D-Glucoside,0.00242915,
48,SSA8,ambient,Sterile ,sand,D-xylose,0,
48,SSA8,ambient,Sterile ,sand,i-Erythritol,0,
48,SSA8,ambient,Sterile ,sand,D-Mannitol,0.862117647,
48,SSA8,ambient,Sterile ,sand,N-Acetyl-D-Glucosamine,0.551661631,
48,SSA8,ambient,Sterile ,sand,D-Glucosaminic Acid,0.864536741,
48,SSA8,ambient,Sterile ,sand,Glucose-1-Phosphate,0,
48,SSA8,ambient,Sterile ,sand,"D,L-alpha-Glycerol-Phosphate",0.265671642,
48,SSA8,ambient,Sterile ,sand,D-Galactonic Acid gamma-Lactone,0.413745704,
48,SSA8,ambient,Sterile ,sand,D-Galacturonic Acid ,1.226666667,
48,SSA8,ambient,Sterile ,sand,2-Hydroxy Benzoic Acid,0,
48,SSA8,ambient,Sterile ,sand,4-Hydroxy Benzoic Acid,0.355287009,
48,SSA8,ambient,Sterile ,sand,gamma-Hydroxybutyric Acid,0.531652661,
48,SSA8,ambient,Sterile ,sand,Itaconic Acid,0.714520548,
48,SSA8,ambient,Sterile ,sand,alpha-Ketobutyric Acid,0.04,
48,SSA8,ambient,Sterile ,sand,D-malic Acid,0.414790997,
48,SSA8,ambient,Sterile ,sand,L-Arginine,0.4224,
48,SSA8,ambient,Sterile ,sand,L-Asparagine,0.597506234,
48,SSA8,ambient,Sterile ,sand,L-Phenylalanine,0.029394813,
48,SSA8,ambient,Sterile ,sand,L-Serine,0.57084399,
48,SSA8,ambient,Sterile ,sand,L-Theronine,0.057004831,
48,SSA8,ambient,Sterile ,sand,Glycyl-L-Glutamic Acid,0.048543689,
48,SSA8,ambient,Sterile ,sand,Phenylethyl-amine,0.219937695,
48,SSA8,ambient,Sterile ,sand,Putrescine,1.001242236,
49,CSR1,reduced,Sterile ,clay,water,0,
49,CSR1,reduced,Sterile ,clay,pyruvic acid methyl ester,0.307353865,
49,CSR1,reduced,Sterile ,clay,Tween 40,0.177661659,
49,CSR1,reduced,Sterile ,clay,Twen 80,0.319200485,
49,CSR1,reduced,Sterile ,clay,alpha-cyclodextrin,1.063764562,
49,CSR1,reduced,Sterile ,clay,glycogen,0.730986801,
49,CSR1,reduced,Sterile ,clay,D-Cellobiose,0.780621572,
49,CSR1,reduced,Sterile ,clay,alpha-D-Lactose,0.43083004,
49,CSR1,reduced,Sterile ,clay,Beta-Methyl-D-Glucoside,0.280759703,
49,CSR1,reduced,Sterile ,clay,D-xylose,0.009037746,
49,CSR1,reduced,Sterile ,clay,i-Erythritol,0.107526882,
49,CSR1,reduced,Sterile ,clay,D-Mannitol,0.436934793,
49,CSR1,reduced,Sterile ,clay,N-Acetyl-D-Glucosamine,0.830778663,
49,CSR1,reduced,Sterile ,clay,D-Glucosaminic Acid,0.082414017,
49,CSR1,reduced,Sterile ,clay,Glucose-1-Phosphate,0.453333333,
49,CSR1,reduced,Sterile ,clay,"D,L-alpha-Glycerol-Phosphate",1.115755627,
49,CSR1,reduced,Sterile ,clay,D-Galactonic Acid gamma-Lactone,0,
49,CSR1,reduced,Sterile ,clay,D-Galacturonic Acid ,0.252095422,
49,CSR1,reduced,Sterile ,clay,2-Hydroxy Benzoic Acid,0,
49,CSR1,reduced,Sterile ,clay,4-Hydroxy Benzoic Acid,0.513182097,
49,CSR1,reduced,Sterile ,clay,gamma-Hydroxybutyric Acid,0.147643384,
49,CSR1,reduced,Sterile ,clay,Itaconic Acid,0.003331483,
49,CSR1,reduced,Sterile ,clay,alpha-Ketobutyric Acid,0.321357285,
49,CSR1,reduced,Sterile ,clay,D-malic Acid,0.802743305,
49,CSR1,reduced,Sterile ,clay,L-Arginine,0,
49,CSR1,reduced,Sterile ,clay,L-Asparagine,0.868753155,
49,CSR1,reduced,Sterile ,clay,L-Phenylalanine,0.308007013,
49,CSR1,reduced,Sterile ,clay,L-Serine,0.628689798,
49,CSR1,reduced,Sterile ,clay,L-Theronine,0.638971316,
49,CSR1,reduced,Sterile ,clay,Glycyl-L-Glutamic Acid,1.077580539,
49,CSR1,reduced,Sterile ,clay,Phenylethyl-amine,0,
49,CSR1,reduced,Sterile ,clay,Putrescine,0.879641485,
50,CSR2,reduced,Sterile ,clay,water,0,
50,CSR2,reduced,Sterile ,clay,pyruvic acid methyl ester,0.957433683,
50,CSR2,reduced,Sterile ,clay,Tween 40,0.532991672,
50,CSR2,reduced,Sterile ,clay,Twen 80,0.314693635,
50,CSR2,reduced,Sterile ,clay,alpha-cyclodextrin,0,
50,CSR2,reduced,Sterile ,clay,glycogen,0.013571869,
50,CSR2,reduced,Sterile ,clay,D-Cellobiose,0,
50,CSR2,reduced,Sterile ,clay,alpha-D-Lactose,0.484175458,
50,CSR2,reduced,Sterile ,clay,Beta-Methyl-D-Glucoside,0.477034649,
50,CSR2,reduced,Sterile ,clay,D-xylose,0.001569859,
50,CSR2,reduced,Sterile ,clay,i-Erythritol,0,
50,CSR2,reduced,Sterile ,clay,D-Mannitol,0.730173627,
50,CSR2,reduced,Sterile ,clay,N-Acetyl-D-Glucosamine,0.518964479,
50,CSR2,reduced,Sterile ,clay,D-Glucosaminic Acid,0,
50,CSR2,reduced,Sterile ,clay,Glucose-1-Phosphate,0,
50,CSR2,reduced,Sterile ,clay,"D,L-alpha-Glycerol-Phosphate",0,
50,CSR2,reduced,Sterile ,clay,D-Galactonic Acid gamma-Lactone,0.363449692,
50,CSR2,reduced,Sterile ,clay,D-Galacturonic Acid ,0.984819734,
50,CSR2,reduced,Sterile ,clay,2-Hydroxy Benzoic Acid,0.047894302,
50,CSR2,reduced,Sterile ,clay,4-Hydroxy Benzoic Acid,0,
50,CSR2,reduced,Sterile ,clay,gamma-Hydroxybutyric Acid,0,
50,CSR2,reduced,Sterile ,clay,Itaconic Acid,0,
50,CSR2,reduced,Sterile ,clay,alpha-Ketobutyric Acid,0.020715631,
50,CSR2,reduced,Sterile ,clay,D-malic Acid,0.085842409,
50,CSR2,reduced,Sterile ,clay,L-Arginine,0.184476342,
50,CSR2,reduced,Sterile ,clay,L-Asparagine,0.314271507,
50,CSR2,reduced,Sterile ,clay,L-Phenylalanine,0.110281447,
50,CSR2,reduced,Sterile ,clay,L-Serine,0,
50,CSR2,reduced,Sterile ,clay,L-Theronine,0,
50,CSR2,reduced,Sterile ,clay,Glycyl-L-Glutamic Acid,0.221147647,
50,CSR2,reduced,Sterile ,clay,Phenylethyl-amine,0,
50,CSR2,reduced,Sterile ,clay,Putrescine,0,
51,CSR3,reduced,Sterile ,clay,water,0,
51,CSR3,reduced,Sterile ,clay,pyruvic acid methyl ester,0.152480098,
51,CSR3,reduced,Sterile ,clay,Tween 40,0.719008264,
51,CSR3,reduced,Sterile ,clay,Twen 80,0.166568222,
51,CSR3,reduced,Sterile ,clay,alpha-cyclodextrin,0.014345487,
51,CSR3,reduced,Sterile ,clay,glycogen,0.529699939,
51,CSR3,reduced,Sterile ,clay,D-Cellobiose,0.979203803,
51,CSR3,reduced,Sterile ,clay,alpha-D-Lactose,0.702702703,
51,CSR3,reduced,Sterile ,clay,Beta-Methyl-D-Glucoside,0.74301676,
51,CSR3,reduced,Sterile ,clay,D-xylose,0.002600104,
51,CSR3,reduced,Sterile ,clay,i-Erythritol,0.032039433,
51,CSR3,reduced,Sterile ,clay,D-Mannitol,0.637890807,
51,CSR3,reduced,Sterile ,clay,N-Acetyl-D-Glucosamine,0.678421996,
51,CSR3,reduced,Sterile ,clay,D-Glucosaminic Acid,0.366392925,
51,CSR3,reduced,Sterile ,clay,Glucose-1-Phosphate,0.28,
51,CSR3,reduced,Sterile ,clay,"D,L-alpha-Glycerol-Phosphate",0.501416431,
51,CSR3,reduced,Sterile ,clay,D-Galactonic Acid gamma-Lactone,0.015614392,
51,CSR3,reduced,Sterile ,clay,D-Galacturonic Acid ,0.002510986,
51,CSR3,reduced,Sterile ,clay,2-Hydroxy Benzoic Acid,0,
51,CSR3,reduced,Sterile ,clay,4-Hydroxy Benzoic Acid,0,
51,CSR3,reduced,Sterile ,clay,gamma-Hydroxybutyric Acid,0.007764836,
51,CSR3,reduced,Sterile ,clay,Itaconic Acid,0.682582746,
51,CSR3,reduced,Sterile ,clay,alpha-Ketobutyric Acid,0.062615101,
51,CSR3,reduced,Sterile ,clay,D-malic Acid,0.063572791,
51,CSR3,reduced,Sterile ,clay,L-Arginine,0.036978341,
51,CSR3,reduced,Sterile ,clay,L-Asparagine,0.129016312,
51,CSR3,reduced,Sterile ,clay,L-Phenylalanine,0.516257844,
51,CSR3,reduced,Sterile ,clay,L-Serine,0.155093766,
51,CSR3,reduced,Sterile ,clay,L-Theronine,0.01994302,
51,CSR3,reduced,Sterile ,clay,Glycyl-L-Glutamic Acid,0.159309021,
51,CSR3,reduced,Sterile ,clay,Phenylethyl-amine,0,
51,CSR3,reduced,Sterile ,clay,Putrescine,0.699878493,
52,CSR4,reduced,Sterile ,clay,water,0,
52,CSR4,reduced,Sterile ,clay,pyruvic acid methyl ester,0.129171817,
52,CSR4,reduced,Sterile ,clay,Tween 40,0,
52,CSR4,reduced,Sterile ,clay,Twen 80,0.187127533,
52,CSR4,reduced,Sterile ,clay,alpha-cyclodextrin,0,
52,CSR4,reduced,Sterile ,clay,glycogen,0.016687268,
52,CSR4,reduced,Sterile ,clay,D-Cellobiose,0.035971223,
52,CSR4,reduced,Sterile ,clay,alpha-D-Lactose,0.081757508,
52,CSR4,reduced,Sterile ,clay,Beta-Methyl-D-Glucoside,0.316639742,
52,CSR4,reduced,Sterile ,clay,D-xylose,0.205450734,
52,CSR4,reduced,Sterile ,clay,i-Erythritol,0.131840796,
52,CSR4,reduced,Sterile ,clay,D-Mannitol,0.432800752,
52,CSR4,reduced,Sterile ,clay,N-Acetyl-D-Glucosamine,0.417973462,
52,CSR4,reduced,Sterile ,clay,D-Glucosaminic Acid,0.030612245,
52,CSR4,reduced,Sterile ,clay,Glucose-1-Phosphate,0.253333333,
52,CSR4,reduced,Sterile ,clay,"D,L-alpha-Glycerol-Phosphate",0.224852071,
52,CSR4,reduced,Sterile ,clay,D-Galactonic Acid gamma-Lactone,0.395061728,
52,CSR4,reduced,Sterile ,clay,D-Galacturonic Acid ,0,
52,CSR4,reduced,Sterile ,clay,2-Hydroxy Benzoic Acid,0,
52,CSR4,reduced,Sterile ,clay,4-Hydroxy Benzoic Acid,0,
52,CSR4,reduced,Sterile ,clay,gamma-Hydroxybutyric Acid,0,
52,CSR4,reduced,Sterile ,clay,Itaconic Acid,0,
52,CSR4,reduced,Sterile ,clay,alpha-Ketobutyric Acid,0.581439394,
52,CSR4,reduced,Sterile ,clay,D-malic Acid,0.003851091,
52,CSR4,reduced,Sterile ,clay,L-Arginine,0.645899894,
52,CSR4,reduced,Sterile ,clay,L-Asparagine,0.019920319,
52,CSR4,reduced,Sterile ,clay,L-Phenylalanine,0,
52,CSR4,reduced,Sterile ,clay,L-Serine,0.292134831,
52,CSR4,reduced,Sterile ,clay,L-Theronine,0,
52,CSR4,reduced,Sterile ,clay,Glycyl-L-Glutamic Acid,0.149224806,
52,CSR4,reduced,Sterile ,clay,Phenylethyl-amine,0.009950249,
52,CSR4,reduced,Sterile ,clay,Putrescine,0.012376238,
53,CSR5,reduced,Sterile ,clay,water,0,
53,CSR5,reduced,Sterile ,clay,pyruvic acid methyl ester,0.302899445,
53,CSR5,reduced,Sterile ,clay,Tween 40,0.247918001,
53,CSR5,reduced,Sterile ,clay,Twen 80,0.184414039,
53,CSR5,reduced,Sterile ,clay,alpha-cyclodextrin,0.313666466,
53,CSR5,reduced,Sterile ,clay,glycogen,0.048735349,
53,CSR5,reduced,Sterile ,clay,D-Cellobiose,0.565529623,
53,CSR5,reduced,Sterile ,clay,alpha-D-Lactose,0.514158801,
53,CSR5,reduced,Sterile ,clay,Beta-Methyl-D-Glucoside,0.352135375,
53,CSR5,reduced,Sterile ,clay,D-xylose,0.173207745,
53,CSR5,reduced,Sterile ,clay,i-Erythritol,0.38299193,
53,CSR5,reduced,Sterile ,clay,D-Mannitol,0.452839043,
53,CSR5,reduced,Sterile ,clay,N-Acetyl-D-Glucosamine,0.372065021,
53,CSR5,reduced,Sterile ,clay,D-Glucosaminic Acid,0.001909612,
53,CSR5,reduced,Sterile ,clay,Glucose-1-Phosphate,0,
53,CSR5,reduced,Sterile ,clay,"D,L-alpha-Glycerol-Phosphate",0.293255132,
53,CSR5,reduced,Sterile ,clay,D-Galactonic Acid gamma-Lactone,0.00752909,
53,CSR5,reduced,Sterile ,clay,D-Galacturonic Acid ,0.208096142,
53,CSR5,reduced,Sterile ,clay,2-Hydroxy Benzoic Acid,0,
53,CSR5,reduced,Sterile ,clay,4-Hydroxy Benzoic Acid,0,
53,CSR5,reduced,Sterile ,clay,gamma-Hydroxybutyric Acid,0.001675042,
53,CSR5,reduced,Sterile ,clay,Itaconic Acid,0.040961223,
53,CSR5,reduced,Sterile ,clay,alpha-Ketobutyric Acid,0.016949153,
53,CSR5,reduced,Sterile ,clay,D-malic Acid,0.267136451,
53,CSR5,reduced,Sterile ,clay,L-Arginine,0,
53,CSR5,reduced,Sterile ,clay,L-Asparagine,0.099453008,
53,CSR5,reduced,Sterile ,clay,L-Phenylalanine,0,
53,CSR5,reduced,Sterile ,clay,L-Serine,0.026007139,
53,CSR5,reduced,Sterile ,clay,L-Theronine,0.293948127,
53,CSR5,reduced,Sterile ,clay,Glycyl-L-Glutamic Acid,0.478401032,
53,CSR5,reduced,Sterile ,clay,Phenylethyl-amine,0,
53,CSR5,reduced,Sterile ,clay,Putrescine,0,
54,CSR6,reduced,Sterile ,clay,water,0,
54,CSR6,reduced,Sterile ,clay,pyruvic acid methyl ester,0.109296482,
54,CSR6,reduced,Sterile ,clay,Tween 40,0.01305483,
54,CSR6,reduced,Sterile ,clay,Twen 80,0.031476998,
54,CSR6,reduced,Sterile ,clay,alpha-cyclodextrin,0,
54,CSR6,reduced,Sterile ,clay,glycogen,0,
54,CSR6,reduced,Sterile ,clay,D-Cellobiose,0.297807552,
54,CSR6,reduced,Sterile ,clay,alpha-D-Lactose,0,
54,CSR6,reduced,Sterile ,clay,Beta-Methyl-D-Glucoside,0,
54,CSR6,reduced,Sterile ,clay,D-xylose,0.096705632,
54,CSR6,reduced,Sterile ,clay,i-Erythritol,0.073957016,
54,CSR6,reduced,Sterile ,clay,D-Mannitol,0.057088487,
54,CSR6,reduced,Sterile ,clay,N-Acetyl-D-Glucosamine,0.044730392,
54,CSR6,reduced,Sterile ,clay,D-Glucosaminic Acid,0,
54,CSR6,reduced,Sterile ,clay,Glucose-1-Phosphate,0.026666667,
54,CSR6,reduced,Sterile ,clay,"D,L-alpha-Glycerol-Phosphate",0,
54,CSR6,reduced,Sterile ,clay,D-Galactonic Acid gamma-Lactone,0,
54,CSR6,reduced,Sterile ,clay,D-Galacturonic Acid ,0,
54,CSR6,reduced,Sterile ,clay,2-Hydroxy Benzoic Acid,0,
54,CSR6,reduced,Sterile ,clay,4-Hydroxy Benzoic Acid,0,
54,CSR6,reduced,Sterile ,clay,gamma-Hydroxybutyric Acid,0,
54,CSR6,reduced,Sterile ,clay,Itaconic Acid,0,
54,CSR6,reduced,Sterile ,clay,alpha-Ketobutyric Acid,0,
54,CSR6,reduced,Sterile ,clay,D-malic Acid,0.180156658,
54,CSR6,reduced,Sterile ,clay,L-Arginine,0,
54,CSR6,reduced,Sterile ,clay,L-Asparagine,0,
54,CSR6,reduced,Sterile ,clay,L-Phenylalanine,0,
54,CSR6,reduced,Sterile ,clay,L-Serine,0.426501035,
54,CSR6,reduced,Sterile ,clay,L-Theronine,0,
54,CSR6,reduced,Sterile ,clay,Glycyl-L-Glutamic Acid,0.001971091,
54,CSR6,reduced,Sterile ,clay,Phenylethyl-amine,0,
54,CSR6,reduced,Sterile ,clay,Putrescine,0,
55,CSR7,reduced,Sterile ,clay,water,0,
55,CSR7,reduced,Sterile ,clay,pyruvic acid methyl ester,0.670754139,
55,CSR7,reduced,Sterile ,clay,Tween 40,0.064290261,
55,CSR7,reduced,Sterile ,clay,Twen 80,0.713187463,
55,CSR7,reduced,Sterile ,clay,alpha-cyclodextrin,0.39796529,
55,CSR7,reduced,Sterile ,clay,glycogen,0.74187615,
55,CSR7,reduced,Sterile ,clay,D-Cellobiose,0.487209994,
55,CSR7,reduced,Sterile ,clay,alpha-D-Lactose,0.383765875,
55,CSR7,reduced,Sterile ,clay,Beta-Methyl-D-Glucoside,0.024780176,
55,CSR7,reduced,Sterile ,clay,D-xylose,0.149921916,
55,CSR7,reduced,Sterile ,clay,i-Erythritol,0.008019741,
55,CSR7,reduced,Sterile ,clay,D-Mannitol,0.248949089,
55,CSR7,reduced,Sterile ,clay,N-Acetyl-D-Glucosamine,0.796529025,
55,CSR7,reduced,Sterile ,clay,D-Glucosaminic Acid,0.73371284,
55,CSR7,reduced,Sterile ,clay,Glucose-1-Phosphate,0.246666667,
55,CSR7,reduced,Sterile ,clay,"D,L-alpha-Glycerol-Phosphate",0.15954416,
55,CSR7,reduced,Sterile ,clay,D-Galactonic Acid gamma-Lactone,0.012916383,
55,CSR7,reduced,Sterile ,clay,D-Galacturonic Acid ,0.013199246,
55,CSR7,reduced,Sterile ,clay,2-Hydroxy Benzoic Acid,0,
55,CSR7,reduced,Sterile ,clay,4-Hydroxy Benzoic Acid,0,
55,CSR7,reduced,Sterile ,clay,gamma-Hydroxybutyric Acid,0.021099389,
55,CSR7,reduced,Sterile ,clay,Itaconic Acid,0.603476372,
55,CSR7,reduced,Sterile ,clay,alpha-Ketobutyric Acid,0.197781885,
55,CSR7,reduced,Sterile ,clay,D-malic Acid,0.301718651,
55,CSR7,reduced,Sterile ,clay,L-Arginine,0.076679006,
55,CSR7,reduced,Sterile ,clay,L-Asparagine,0.956952004,
55,CSR7,reduced,Sterile ,clay,L-Phenylalanine,0.000571102,
55,CSR7,reduced,Sterile ,clay,L-Serine,0.392186707,
55,CSR7,reduced,Sterile ,clay,L-Theronine,0.074215033,
55,CSR7,reduced,Sterile ,clay,Glycyl-L-Glutamic Acid,0.430493274,
55,CSR7,reduced,Sterile ,clay,Phenylethyl-amine,0,
55,CSR7,reduced,Sterile ,clay,Putrescine,0.62362972,
56,CSR8,reduced,Sterile ,clay,water,0,
56,CSR8,reduced,Sterile ,clay,pyruvic acid methyl ester,0.13072694,
56,CSR8,reduced,Sterile ,clay,Tween 40,0.099556119,
56,CSR8,reduced,Sterile ,clay,Twen 80,0.027695934,
56,CSR8,reduced,Sterile ,clay,alpha-cyclodextrin,0.296362552,
56,CSR8,reduced,Sterile ,clay,glycogen,0.355528406,
56,CSR8,reduced,Sterile ,clay,D-Cellobiose,0.299347955,
56,CSR8,reduced,Sterile ,clay,alpha-D-Lactose,0.210236654,
56,CSR8,reduced,Sterile ,clay,Beta-Methyl-D-Glucoside,0.038186158,
56,CSR8,reduced,Sterile ,clay,D-xylose,0.004670472,
56,CSR8,reduced,Sterile ,clay,i-Erythritol,0.022126613,
56,CSR8,reduced,Sterile ,clay,D-Mannitol,0.420121099,
56,CSR8,reduced,Sterile ,clay,N-Acetyl-D-Glucosamine,0.282647585,
56,CSR8,reduced,Sterile ,clay,D-Glucosaminic Acid,0.023944549,
56,CSR8,reduced,Sterile ,clay,Glucose-1-Phosphate,0.466666667,
56,CSR8,reduced,Sterile ,clay,"D,L-alpha-Glycerol-Phosphate",0.134453782,
56,CSR8,reduced,Sterile ,clay,D-Galactonic Acid gamma-Lactone,0.011509817,
56,CSR8,reduced,Sterile ,clay,D-Galacturonic Acid ,0.360050094,
56,CSR8,reduced,Sterile ,clay,2-Hydroxy Benzoic Acid,0,
56,CSR8,reduced,Sterile ,clay,4-Hydroxy Benzoic Acid,0,
56,CSR8,reduced,Sterile ,clay,gamma-Hydroxybutyric Acid,0.008854455,
56,CSR8,reduced,Sterile ,clay,Itaconic Acid,0.002707093,
56,CSR8,reduced,Sterile ,clay,alpha-Ketobutyric Acid,0.054844607,
56,CSR8,reduced,Sterile ,clay,D-malic Acid,0.016487001,
56,CSR8,reduced,Sterile ,clay,L-Arginine,0,
56,CSR8,reduced,Sterile ,clay,L-Asparagine,0,
56,CSR8,reduced,Sterile ,clay,L-Phenylalanine,0.00569152,
56,CSR8,reduced,Sterile ,clay,L-Serine,0.001517451,
56,CSR8,reduced,Sterile ,clay,L-Theronine,0.018921476,
56,CSR8,reduced,Sterile ,clay,Glycyl-L-Glutamic Acid,0.170389279,
56,CSR8,reduced,Sterile ,clay,Phenylethyl-amine,0.002458513,
56,CSR8,reduced,Sterile ,clay,Putrescine,0,
57,SSR1,reduced,Sterile ,sand,water,0,
57,SSR1,reduced,Sterile ,sand,pyruvic acid methyl ester,0.141882674,
57,SSR1,reduced,Sterile ,sand,Tween 40,0.054054054,
57,SSR1,reduced,Sterile ,sand,Twen 80,0,
57,SSR1,reduced,Sterile ,sand,alpha-cyclodextrin,0.004648074,
57,SSR1,reduced,Sterile ,sand,glycogen,0.021828104,
57,SSR1,reduced,Sterile ,sand,D-Cellobiose,0.22823219,
57,SSR1,reduced,Sterile ,sand,alpha-D-Lactose,0.140947752,
57,SSR1,reduced,Sterile ,sand,Beta-Methyl-D-Glucoside,0.056169429,
57,SSR1,reduced,Sterile ,sand,D-xylose,0,
57,SSR1,reduced,Sterile ,sand,i-Erythritol,0.029532967,
57,SSR1,reduced,Sterile ,sand,D-Mannitol,0.129048583,
57,SSR1,reduced,Sterile ,sand,N-Acetyl-D-Glucosamine,0.132802125,
57,SSR1,reduced,Sterile ,sand,D-Glucosaminic Acid,0.035310734,
57,SSR1,reduced,Sterile ,sand,Glucose-1-Phosphate,0.68,
57,SSR1,reduced,Sterile ,sand,"D,L-alpha-Glycerol-Phosphate",0,
57,SSR1,reduced,Sterile ,sand,D-Galactonic Acid gamma-Lactone,0,
57,SSR1,reduced,Sterile ,sand,D-Galacturonic Acid ,0,
57,SSR1,reduced,Sterile ,sand,2-Hydroxy Benzoic Acid,0,
57,SSR1,reduced,Sterile ,sand,4-Hydroxy Benzoic Acid,0,
57,SSR1,reduced,Sterile ,sand,gamma-Hydroxybutyric Acid,0.001833741,
57,SSR1,reduced,Sterile ,sand,Itaconic Acid,0.003579952,
57,SSR1,reduced,Sterile ,sand,alpha-Ketobutyric Acid,0,
57,SSR1,reduced,Sterile ,sand,D-malic Acid,0,
57,SSR1,reduced,Sterile ,sand,L-Arginine,0,
57,SSR1,reduced,Sterile ,sand,L-Asparagine,0,
57,SSR1,reduced,Sterile ,sand,L-Phenylalanine,0,
57,SSR1,reduced,Sterile ,sand,L-Serine,0,
57,SSR1,reduced,Sterile ,sand,L-Theronine,0,
57,SSR1,reduced,Sterile ,sand,Glycyl-L-Glutamic Acid,0,
57,SSR1,reduced,Sterile ,sand,Phenylethyl-amine,0,
57,SSR1,reduced,Sterile ,sand,Putrescine,0,
58,SSR2,reduced,Sterile ,sand,water,0,
58,SSR2,reduced,Sterile ,sand,pyruvic acid methyl ester,0,
58,SSR2,reduced,Sterile ,sand,Tween 40,0,
58,SSR2,reduced,Sterile ,sand,Twen 80,0.124704492,
58,SSR2,reduced,Sterile ,sand,alpha-cyclodextrin,0.008373206,
58,SSR2,reduced,Sterile ,sand,glycogen,0.001838235,
58,SSR2,reduced,Sterile ,sand,D-Cellobiose,0,
58,SSR2,reduced,Sterile ,sand,alpha-D-Lactose,0.015452539,
58,SSR2,reduced,Sterile ,sand,Beta-Methyl-D-Glucoside,0,
58,SSR2,reduced,Sterile ,sand,D-xylose,0.001560874,
58,SSR2,reduced,Sterile ,sand,i-Erythritol,0,
58,SSR2,reduced,Sterile ,sand,D-Mannitol,0,
58,SSR2,reduced,Sterile ,sand,N-Acetyl-D-Glucosamine,0.011363636,
58,SSR2,reduced,Sterile ,sand,D-Glucosaminic Acid,0.005689001,
58,SSR2,reduced,Sterile ,sand,Glucose-1-Phosphate,0.02,
58,SSR2,reduced,Sterile ,sand,"D,L-alpha-Glycerol-Phosphate",0,
58,SSR2,reduced,Sterile ,sand,D-Galactonic Acid gamma-Lactone,0.001358696,
58,SSR2,reduced,Sterile ,sand,D-Galacturonic Acid ,0,
58,SSR2,reduced,Sterile ,sand,2-Hydroxy Benzoic Acid,0,
58,SSR2,reduced,Sterile ,sand,4-Hydroxy Benzoic Acid,0,
58,SSR2,reduced,Sterile ,sand,gamma-Hydroxybutyric Acid,0.088235294,
58,SSR2,reduced,Sterile ,sand,Itaconic Acid,0,
58,SSR2,reduced,Sterile ,sand,alpha-Ketobutyric Acid,0.001845018,
58,SSR2,reduced,Sterile ,sand,D-malic Acid,0,
58,SSR2,reduced,Sterile ,sand,L-Arginine,0,
58,SSR2,reduced,Sterile ,sand,L-Asparagine,0,
58,SSR2,reduced,Sterile ,sand,L-Phenylalanine,0,
58,SSR2,reduced,Sterile ,sand,L-Serine,0,
58,SSR2,reduced,Sterile ,sand,L-Theronine,0.016159696,
58,SSR2,reduced,Sterile ,sand,Glycyl-L-Glutamic Acid,0.000640205,
58,SSR2,reduced,Sterile ,sand,Phenylethyl-amine,0,
58,SSR2,reduced,Sterile ,sand,Putrescine,0,
59,SSR3,reduced,Sterile ,sand,water,0,
59,SSR3,reduced,Sterile ,sand,pyruvic acid methyl ester,0.000611247,
59,SSR3,reduced,Sterile ,sand,Tween 40,0.049492386,
59,SSR3,reduced,Sterile ,sand,Twen 80,0.014150943,
59,SSR3,reduced,Sterile ,sand,alpha-cyclodextrin,0.001193317,
59,SSR3,reduced,Sterile ,sand,glycogen,0.001222494,
59,SSR3,reduced,Sterile ,sand,D-Cellobiose,0,
59,SSR3,reduced,Sterile ,sand,alpha-D-Lactose,0.033039648,
59,SSR3,reduced,Sterile ,sand,Beta-Methyl-D-Glucoside,0.000796178,
59,SSR3,reduced,Sterile ,sand,D-xylose,0.00623053,
59,SSR3,reduced,Sterile ,sand,i-Erythritol,0.169741697,
59,SSR3,reduced,Sterile ,sand,D-Mannitol,0.405405405,
59,SSR3,reduced,Sterile ,sand,N-Acetyl-D-Glucosamine,0.288782816,
59,SSR3,reduced,Sterile ,sand,D-Glucosaminic Acid,0,
59,SSR3,reduced,Sterile ,sand,Glucose-1-Phosphate,0,
59,SSR3,reduced,Sterile ,sand,"D,L-alpha-Glycerol-Phosphate",0.005617978,
